keydate,contractnumber,customernumber,companycode,contract_status,contract_substatus,totalarrearamount,totalfeeamount,totalinterestamount,totalcapitalamount,totalotheramount,financetypedescription,postofficecode,FuelType,modeldescription,chassisnumber,plate,contractstartdate,contractenddate,DealerID,newused,substatuscode,terminationdate,numberofdowns,bpname,dpd,netbookvalue,fiscalregistrationcode,retailcorporate,legalentitycode,customernetbookvalue,collectioncaseid,collectioncase_status,lastupdateuser,lastupdatedatetime,primarytaskid,servicecase_status,servicecase_subtask,collectioncase_subtask,contract_flag,bp_flag,LitigationStatus,holddate,BankruptcyStatus,PromiseStatus,ExtAgencyStatus,ExtAgencyName,ExtAgencySubtaskStatus,lastinteractiontype,workqueue,workqueue_entrydate,workqueue_updatedate,servicecasequeue_status,lastrejectcode,lastpaymentinvoice,Task_Status_List,subtaskleadingcase,leadingcase,allocationrange,lastworkeddate,oldestduedate,lastdelinquencyreason,lastdelinquencyreasondate,bucket,ND_FLAG,country,customertotalarrearamount,ND_DATE,foreclosuredate,prior_totalarrearamount,leadingcasestatus,id,languagecode,lastworkeddatesystem,lastworkeddateuser,row_hash
2/23/2025,1422560,331355875,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,MB Porteur Arocs 3243 kn,DPGA002-3QOQQsnE0We85CL+Lamkt31pjhhT9TKwRjFJZPb44/Wk,DPGA002-GYiN3VofS6iz2Uokm0tBiys=,7/23/2019,7/23/2024,330601958,N,200,null,null,DPGA002-xjRci7aYILFQBa/pIO/cbkw=,null,23952.2,null,R,COMPANY,87161.59,C-FR-PC-60053,Pending-EOC,System,2024-10-09T07:29:21Z,EOC-FR-60053,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-07-24T12:33:03Z,2024-07-31T12:33:29Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2024-07-24T12:32:55Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-07-24T12:32:55Z,null,2f82637de3d204337f51e17352c01dcfe744ff704b979a4cc290c4401e2d9982
2/23/2025,1425449,331358112,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe A (07/15) 180 d Sensation,DPGA002-leYSL5+kNBKWPlcmXpi/hFvbBpDRfWS+1V+/2C3HmZ3A,DPGA002-9ky1wM9A/GjxYcEzihoQ96M=,8/26/2019,8/26/2024,330602308,U,200,null,null,DPGA002-GK2x9jhWi7O96/UYnkf+5JBNJZuwi9qeklDoY7AY7G0E,null,2054.65,270788BENAB,R,PRIVATE INDIVIDUAL,2054.65,C-FR-PC-65202,Pending-EOC,System,2024-10-09T07:29:36Z,EOC-FR-65202,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-08-27T12:25:31Z,2024-09-03T12:25:48Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range1,2024-08-27T12:25:25Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-08-27T12:25:25Z,null,6eaa871720856fd2964e061ab4230d7b4ff3d622b91da6e31453cfd7d30397cf
2/23/2025,1427658,331268047,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,Sprinter Fourgon SPRINTER VS30 516 Fourgon 43 Long,DPGA002-MulLkJFw5HZ3BB/dSYNImhRWwy3bIDLVuF8M85V/6NQg,DPGA002-kILFJaKEnKzrWXZ/3vjX85E=,9/16/2019,9/16/2024,330961682,N,200,null,null,DPGA002-Un7fJCXRt/UpwXtIhAmpzy8=,null,14463.3,null,R,COMPANY,82432.18,C-FR-PC-69072,Pending-EOC,System,2024-10-09T07:29:41Z,EOC-FR-69074,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-09-17T12:25:51Z,2024-09-24T12:26:01Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range1,2024-09-17T12:25:43Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-09-17T12:25:43Z,null,54ebea14d7db04fc77f51d83ae815ba61983dec032a5257c497f3fd7262a4cf6
2/23/2025,1429164,331179993,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,Citan Fourgon CITAN 109 CDI Fourgon Long PRO,DPGA002-GYq3xqL2cvpNv1PKgzsOrFdWwy3bIDLVuF8M85V/6NQg,DPGA002-VWylGpOSt7b133Pn/iv/nPo=,9/25/2019,9/25/2024,331241398,N,200,null,null,DPGA002-K9xC+Vf729mTCHE0/gQvvyw=,null,6784.21,null,R,COMPANY,140212.37,C-FR-PC-72062,Pending-EOC,System,2024-10-09T07:29:45Z,EOC-FR-72062,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-09-26T12:26:41Z,2024-10-03T12:26:52Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2024-09-26T12:26:34Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-09-26T12:26:34Z,null,2e004705527333ff6f519ed2dce2efd279359972c34bc4003bdf9ce620c7f090
2/23/2025,1430695,331363035,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,GLC Coup� (06/16) 220 d Fascination 170 4Matic 9G-,DPGA002-uKrGycTj7iHdGECuxqHrnShVhfKWiv5yGf77ZlZgQGfQ,DPGA002-rsQSh/8VrwLf6WdozpN8Sq4=,10/5/2019,10/5/2024,330601997,U,200,null,null,DPGA002-N2GpZtGKU+zaGLFVL2eQx7Y=,null,6391.56,null,R,COMPANY,6391.56,C-FR-PC-75012,Pending-EOC,System,2024-10-09T07:29:49Z,EOC-FR-75012,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-10-06T12:25:09Z,2024-10-14T11:18:56Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range1,2024-10-06T12:25:01Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-10-06T12:25:01Z,null,af7aa476be28c76ff1e1c0160488574d5edb28cfbf695f18d725d5af32ec46d1
2/23/2025,1432737,331364983,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Location avec option d achat,null,DIESEL,GLC FL (253) SUV 220 d 4MATIC BA AMG Line,DPGA002-YKBcYbJ1/4KOS1fDN4oa/1hWwy3bIDLVuF8M85V/6NQg,DPGA002-trVTrsMdx5BnX/TScT6s6Qk=,10/21/2019,1/21/2025,331241014,N,200,null,null,DPGA002-BItIbUHqJ+8Ke12+ksDtbh12MN5gWRJurIAqpr+FX7bv,null,14233.87,210479APOLL,R,SOLE TRADER,14233.87,C-FR-PC-86787,Pending-EOC,System,2025-01-22T12:30:12Z,EOC-FR-89789,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-22T12:30:19Z,2025-01-29T12:30:23Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2025-01-22T12:30:12Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-22T12:30:12Z,null,16602caf81a5263c80d3c898cf79525d7d390955913ebff36404b4ce1994fa63
2/23/2025,1433667,331365815,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe B (09/14) 180 d Fascination 7G-DCT,DPGA002-ZTH2Np8zpVMlhnFMUoI6OaeTN4YnO/J+jmYodGqOrrRq,DPGA002-fKEcYVEl05tDe1036BJLoM8=,10/23/2019,10/23/2024,330606704,U,200,null,null,DPGA002-mXJihD56LbFT2LnWGPss1YbKUDdLuT26TNYcvoP2nwrZ,null,842.72,040250DE MI,R,PRIVATE INDIVIDUAL,842.72,C-FR-PC-79162,Pending-EOC,System,2024-10-24T12:30:50Z,EOC-FR-80162,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-10-24T12:30:56Z,2024-10-31T12:31:20Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range6,2024-10-24T12:30:50Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-10-24T12:30:50Z,null,61089043eca25885737ebd23f4e9d118e8f3005d0e30336130cbacc64ce45390
2/23/2025,1434613,331208900,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe E (01/16) 220 d 194ch Sportline 9GTro,DPGA002-kls8uM35kEonBKQIYb2/r2jbBpDRfWS+1V+/2C3HmZ3A,DPGA002-rvmhCML3B6ZQeH4MJyU7y2Y=,10/26/2019,10/26/2024,330850428,U,200,null,null,DPGA002-KVVKSBCrkbIleBiveUOMr24kOxTlB8uHk/8d8V7/AfLM,null,6734.87,010467LAMBE,R,PRIVATE INDIVIDUAL,6734.87,C-FR-PC-79284,Pending-EOC,System,2024-10-27T12:27:36Z,EOC-FR-80284,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-10-27T12:27:44Z,2024-11-03T12:27:45Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2024-10-27T12:27:36Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-10-27T12:27:36Z,null,797cfa2a4ed61d34426de10b4cda8d46bb0562343bae9d331bdf11cde2375a21
2/23/2025,1437244,331369193,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe A (07/15) 180 d Intuition 7G-DCT,DPGA002-FRjwJPTqVjKtg2l4KQ6XrWxVhfKWiv5yGf77ZlZgQGfQ,DPGA002-rHxT0uYNSePtqPsdU1c1kUU=,10/8/2019,10/8/2024,330601204,U,200,null,null,DPGA002-B8iqQRCagNgX/1qYxs26mjM=,null,3619.53,161164KOUTC,R,SOLE TRADER,3619.53,C-FR-PC-74015,Pending-EOC,System,2024-10-09T12:25:11Z,EOC-FR-74016,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-10-09T12:25:18Z,2024-10-16T12:25:28Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range2,2024-10-09T12:25:11Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-10-09T12:25:11Z,null,a506ce8ec2bf139746cfcb7bee4a65eb4a1e873f169239306e25747495472a46
2/23/2025,1438241,331369984,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe X (03/17) 250 d 4M BVA Power,DPGA002-RtS0m/w4p/p6jQkX2/GjR2ZVhfKWiv5yGf77ZlZgQGfQ,DPGA002-BlwxOWxRpLgGgefqShFbLLk=,11/25/2019,11/25/2024,330870305,U,200,null,null,DPGA002-zpZPPl3krmguX3QY2gRhsgQ=,null,1868.25,060466DANCE,R,SOLE TRADER,1868.25,C-FR-PC-79623,Pending-EOC,System,2024-11-26T12:25:50Z,EOC-FR-80624,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-11-26T12:25:57Z,2024-12-03T12:26:09Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2024-11-26T12:25:50Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-11-26T12:25:50Z,null,68745c455663a642995baabfad89595c1a4cf2e2c696d5f4b4ed2e7e51ad0848
2/23/2025,1440192,331371472,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe E Cabriolet (03/13) 220 d 170ch Sportline 9,DPGA002-E8pghgGRo45P5d9hjBdpIZ2TN4YnO/J+jmYodGqOrrRq,DPGA002-ocfhEX3ot4iPAcGMl3ryc/M=,12/4/2019,12/4/2024,331102506,U,200,null,null,DPGA002-YW1lHiwLnhrkxkW9FUNMmDQ=,null,1297.36,180153BARQU,R,PRIVATE INDIVIDUAL,1297.36,C-FR-PC-79689,Pending-EOC,System,2024-12-05T12:25:11Z,EOC-FR-80690,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-05T12:25:19Z,2024-12-12T12:25:29Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range4,2024-12-05T12:25:11Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-05T12:25:11Z,null,433aeb89cbeb8d22279a11b07fb454db71a09b79a4f3cb10632fb06bd871e8ce
2/23/2025,1443897,331374381,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,GLC (06/15) 220 d Executive 170 4Matic 9G-Tro,DPGA002-taXdtgGS3HZknzxbt/BJP/FWwy3bIDLVuF8M85V/6NQg,DPGA002-TZ09rAXO7dRVbMx7HJGy3W0=,12/18/2019,12/18/2024,330865031,U,200,null,null,DPGA002-KfLK8jVybBKsaNQJt9oke9W6Y093RE8adXURM4pkB5fE,null,5025.5,081074MOUSS,R,SOLE TRADER,5025.5,C-FR-PC-85021,Pending-EOC,System,2024-12-19T12:27:44Z,EOC-FR-88021,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-19T12:27:49Z,2024-12-26T12:28:05Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range3,2024-12-19T12:27:44Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-19T12:27:44Z,null,de1a7fc24ad4562d123db0ff1775f7508c11564ce89f4aada68402fdb0408f9b
2/23/2025,1445674,331291414,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,"Sprinter Fourgon SPRINTER VS30 214 Fourgon 33 3,0t",DPGA002-hKK0cnO96WGZ+EZgNP89EutWwy3bIDLVuF8M85V/6NQg,DPGA002-3aXXFUY3O/NzHBaDo9dyhgU=,12/23/2019,12/23/2024,330602008,N,200,null,null,DPGA002-DK9ikD3Rw8XYYqDiWVEIlVuCu0rJo10q9mH1mF8sGxE+,null,5975.59,null,R,COMPANY,5975.59,C-FR-PC-86207,Pending-EOC,System,2024-12-24T12:39:44Z,EOC-FR-89207,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-24T12:39:51Z,2024-12-31T12:40:16Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range3,2024-12-24T12:39:44Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-24T12:39:44Z,null,71d25dbb93e5a306d4cb96456ae4fe9d4336c35a9767f60645e4654f27ee0a28
2/23/2025,1447271,331376959,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,NEW CITAN Fourgon CITAN 111 CDI Fourgon Long PRO,DPGA002-hgmmcA0PooKTHGnToMYF8DpVhfKWiv5yGf77ZlZgQGfQ,DPGA002-h22aPXSrPg7rHSfpa6/v+T4=,12/20/2019,12/20/2024,331103835,N,200,null,null,DPGA002-VB4TbLCf/vd6qCJWBJI8vmu6Y093RE8adXURM4pkB5fE,null,4118.16,null,R,COMPANY,23268.22,C-FR-PC-86013,Pending-EOC,System,2024-12-21T12:26:54Z,EOC-FR-89013,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-12-21T12:27:01Z,2024-12-28T12:27:15Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2024-12-21T12:26:54Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-12-21T12:26:54Z,null,f6721435df899cb21926ec14913d2cb7874ac914c04b3b1babd20a76fa7667fc
2/23/2025,1448640,331378281,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,Vito /  Class V  /  Marco Polo Fourgon VITO 114 CD,DPGA002-iSyD4aZTTqXs0PIBuO0ssQ5Wwy3bIDLVuF8M85V/6NQg,DPGA002-Smd8sqWiQ55fBIrVI/SrXDE=,1/15/2020,1/15/2025,331201046,N,200,null,null,DPGA002-s0GwgUDqNzUE3NnRIudzU/SdUIxZhEgu/2ltlF8zwmxF,null,12563.68,120567HABER,R,PRIVATE INDIVIDUAL,53063.48,C-FR-PC-86572,Pending-EOC,System,2025-01-16T12:25:16Z,EOC-FR-89574,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-16T12:25:26Z,2025-01-23T12:25:50Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range2,2025-01-16T12:25:16Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-16T12:25:16Z,null,dfc3e73b2d877be2790768a2beec22505e33209c78ec725af3a8493b2c77039f
2/23/2025,1449087,331217445,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail Facility,null,DIESEL,Vito /  Class V  /  Marco Polo Mixto VITO 114 CDI ,DPGA002-yiU57u9HIxmGbpxaBphZ2NXbBpDRfWS+1V+/2C3HmZ3A,DPGA002-klUtlb+LYaumdQDMI2GW/iY=,1/21/2020,1/21/2025,330602127,N,200,null,null,DPGA002-mMxmh5qJfLM9MSQb0O3DjO9QOdDAn1kvfXMR7eEg5YX6,null,11060.11,null,null,OTHERS,null,C-FR-PC-86801,Pending-EOC,System,2025-01-22T12:32:13Z,EOC-FR-89803,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-22T12:32:20Z,2025-01-29T12:32:21Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,null,2025-01-22T12:32:13Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-22T12:32:13Z,null,2a55aed2126c9c62036ede5620508318e0e9f3c3f3a37ffe21f69bb571ca59f3
2/23/2025,1449972,331346084,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,Vito Mixto / Tourer Fourgon VITO 116 CDI Mixto CP ,DPGA002-oTExuyHrQWZ++VHhaOcxeWjwy7HCSd+ZAJBHi4OMQQ+1,DPGA002-hyweh8veNf16e0VCLCmIq7M=,1/27/2020,1/27/2025,331176863,N,200,null,null,DPGA002-EFw/BrHxLH2smtTkmsfSKOu6Y093RE8adXURM4pkB5fE,null,7798.04,null,R,COMPANY,107343.9,C-FR-PC-89031,Pending-EOC,System,2025-01-28T12:25:48Z,EOC-FR-92031,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-01-28T12:25:56Z,2025-02-04T12:26:24Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range1,2025-01-28T12:25:48Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-01-28T12:25:48Z,null,00f5aed51b0c4d942e38fb3089f252425f486e3b9da415012ced6c31d1984a6b
2/23/2025,1452191,331381448,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit,null,DIESEL,Classe C Coup� (04/18) 220 d 194 AMG Line 9GTro E6,DPGA002-bMiVompN+LdZPaJQZ3KO8UmTN4YnO/J+jmYodGqOrrRq,DPGA002-QfK7ML7DsIvvvhXKQq4DH3I=,2/7/2020,2/7/2025,331072311,U,200,null,null,DPGA002-xA0nvnPJYjScDufzWAa2Yec=,null,2046.33,060680DUESO,R,PRIVATE INDIVIDUAL,2046.33,C-FR-PC-91009,Pending-EOC,System,2025-02-08T12:25:23Z,EOC-FR-94009,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2025-02-08T12:25:28Z,2025-02-15T12:25:33Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range4,2025-02-08T12:25:24Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2025-02-08T12:25:24Z,null,7875e3c56d4a4b1c9b9230b6b35e0e60359a290052a02493b9e9925d3f6a1790
2/23/2025,1453459,331382601,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,LOA Facility,null,DIESEL,Classe C (05/18) 220 d 194ch AMG Line 9G-Tro,DPGA002-DGpwwxzN8ML7/TLdGV1Ma6VpjhhT9TKwRjFJZPb44/Wk,DPGA002-O78+3whdU87yeprOWhexeGk=,2/21/2020,3/21/2024,330602502,U,200,null,null,DPGA002-hXIzNERE7aAhcAhmzh/3lcU=,null,1021.8,null,R,COMPANY,1021.8,C-FR-PC-29053,Pending-EOC,System,2024-10-09T07:28:18Z,EOC-FR-29051,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-03-22T10:58:30Z,2024-03-29T10:58:39Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range5,2024-03-22T10:58:26Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-03-22T10:58:26Z,null,e2e2c10fb331f40fb24a24e7beec9e06826c1d50ba61a153b7b42dc0489051c3
2/23/2025,1456309,331384882,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,"Sprinter Fourgon SPRINTER VS30 316 Fourgon 37 3,5t",DPGA002-jWtgELRKowKNQHkF8vx57vRVhfKWiv5yGf77ZlZgQGfQ,DPGA002-e7CGxonObAyWka7Z7E0w6C0=,3/13/2020,3/13/2024,330789009,N,200,null,null,DPGA002-Om/tX6g9FCWjJsAmD9dsSO4=,null,5357.08,null,R,COMPANY,5357.08,C-FR-PC-30008,Pending-EOC,System,2024-10-09T07:28:20Z,EOC-FR-30009,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-03-14T10:58:21Z,2024-03-21T10:58:31Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range7,2024-03-14T10:58:18Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-03-14T10:58:18Z,null,93a122035d6d44b30d04f680c1f3a35a4d14da7e23d19cb1897656d245d26c54
2/23/2025,1458869,331238046,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,Vito Fourgon Long VITO 114 CDI Fourgon LG PRO,DPGA002-ZQXpNW6qdonNOt0eLVnYAKuTN4YnO/J+jmYodGqOrrRq,DPGA002-8pYY4el2XgYF9Q23ExGGGHA=,5/26/2020,5/26/2024,330789009,N,200,null,null,DPGA002-e5LKZu6XM2zYqfSGBD4nvLs=,null,1899.16,null,R,COMPANY,59803.8,C-FR-PC-46194,Pending-EOC,System,2024-10-09T07:28:48Z,EOC-FR-47174,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-05-27T12:26:15Z,2024-06-03T12:26:17Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range1,2024-05-27T12:26:03Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-05-27T12:26:03Z,null,288f2e5c42d61e4b47bde488cae4b6ddaaf7c1c624de3c058c29c4e412a9c97c
2/23/2025,1462435,331322228,331,LIVE - Live,200 - Contract live,1000,null,null,300,null,Cr�dit Bail,null,DIESEL,Vito /  Class V  /  Marco Polo Fourgon VITO 110 CD,DPGA002-SWL2MnKnT5x41DEeluYp4QFpjhhT9TKwRjFJZPb44/Wk,DPGA002-6nhKH62+FLu64XnMv7IiXZc=,6/19/2020,6/19/2024,330789009,N,200,null,null,DPGA002-wZHBtOK/dSaiZHv4m774NC8=,null,1819.94,null,R,COMPANY,32975.02,C-FR-PC-53062,Pending-EOC,System,2024-10-09T07:29:00Z,EOC-FR-53063,Pending-EOCInvoicesInArrears,EOC Invoices,FirstDayOfArrears,null,null,null,null,null,null,null,null,null,null,FREndOfContractWQ,2024-06-20T12:27:08Z,2024-06-27T12:27:29Z,Pending-EOCInvoicesInArrears,null,null,Pending-EOCInvoicesInArrears : EOC Invoices,EOC Invoices,End Of Contract,Range2,2024-06-20T12:27:01Z,null,null,null,null,No,FRANCE,null,null,null,null,Pending-EOCInvoicesInArrears,null,null,2024-06-20T12:27:01Z,null,2c1f4a3d07536827606082b36ae9109f9dab713f1fbc9cbe8d0d74dc4bbe5335
